F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename,sid,uid,gender,target_human,target_asv,system
33.604927,0.0465871,31.925783,33.616253,35.33414,3.4083576,22.811687,7.8262396,13.334299,0.0,0.30720383,1.2846076,0.040433235,0.045975294,0.78362876,0.74319553,5.678343,5.1671243,6.600155,3.1600664,0.10411738,1.305208,15.0429945,1.151599,5.5208864,1.8316535,16.381598,0.6685299,0.7840034,17.370363,0.010769412,0.8901782,0.7209636,1.0044024,9.792364,0.2379079,3.3753572,1.660742,23.455114,0.27078322,555.8029,0.3723922,1349.9412,0.10022723,-144.61008,-0.61178213,1618.6821,0.1516372,931.3851,0.20177938,-146.96585,-0.5652927,2681.447,0.11729403,1000.6547,0.3646596,-148.94714,-0.5369044,-13.606446,-0.2593328,23.826317,0.21349873,0.036427278,0.69361293,-0.022146983,-0.60109496,0.23117365,0.5970071,37.78136,0.3216001,-5.3529706,-2.0361447,13.724438,1.3511906,-13.527343,-1.1266109,-19.58555,30.536955,-0.04391699,0.016683456,0.054995246,2.6455026,0.5434783,0.53,0.0,0.64,0.45,-26.835464,audio/Orig/p269_052_mic2.wav,p269,52,female,goat,sheep,orig
35.768665,0.06806489,34.34932,35.354748,37.692993,3.3436737,51.03622,27.193975,23.990873,10.78201,0.4274352,0.94069815,0.04424788,0.32843798,0.7771468,0.73289895,9.7781725,5.800244,7.389504,3.3763702,0.20208064,1.1399313,17.84291,1.0690331,6.969023,1.6466626,11.458613,1.174022,-4.430342,-4.137129,0.022487007,2.2454667,0.918038,1.0226014,10.570126,0.24105656,9.225419,1.0108608,30.029985,0.45694664,588.9765,0.3644532,1394.2379,0.12427489,-138.29848,-0.6214183,1666.6813,0.19342041,1051.7716,0.2722493,-131.74745,-0.62333745,2816.0828,0.10843854,1102.8075,0.34001216,-134.4548,-0.584939,-18.396666,-0.43701947,31.445024,0.31114304,0.016637173,1.8092415,-0.020497173,-0.98224235,0.34672362,0.700542,36.26725,0.31428936,6.7899847,2.2323377,8.131056,2.0049255,-17.744413,-1.0927924,-17.680195,28.459816,-0.039611004,0.013520622,0.10934053,4.054054,2.0618558,0.18333334,0.09498538,0.24,0.29359835,-23.856512,audio/Orig/p228_031_mic2.wav,p228,31,female,lamb,sheep,orig
34.06916,0.03181019,33.049904,33.772564,35.1836,2.1336975,24.628323,0.0,-15.146892,0.0,0.30404145,1.0959251,0.04413901,0.09179818,0.5884811,0.5443421,10.033074,5.8853183,10.031229,4.221533,0.15220833,1.3058522,17.104975,0.80090886,5.369513,2.0703185,17.53364,0.57963526,1.9386299,7.4175353,0.015566703,1.0033294,0.90832186,0.7619763,8.9999275,0.2847723,8.956874,1.0042796,20.239868,0.3454803,573.30115,0.28430218,1243.5466,0.11027098,-159.92155,-0.48355108,1644.398,0.10064771,1111.8729,0.72149736,-161.01283,-0.44576257,2666.8086,0.05920184,908.8319,0.45529518,-161.49248,-0.44024915,-15.339964,-0.2505202,22.252047,0.3632169,0.028607354,1.0816232,-0.025540695,-0.5238561,0.2894929,0.7162861,34.959522,0.12501407,-3.0830233,-2.395669,22.306479,0.48167586,-11.125522,-1.0578697,-17.598022,28.391449,-0.029397162,0.011627561,0.119203076,3.8167942,1.5873016,0.13,0.08,0.31666666,0.2735365,-29.280079,audio/Orig/p257_031_mic2.wav,p257,31,female,wolf,sheep,orig
34.902454,0.062570766,33.001633,34.83253,36.930515,3.9288826,114.694916,6.210388,-6.3614144,11.614244,0.35665253,1.3584938,0.04523609,0.17223506,0.53446,0.48922393,9.009762,4.774532,7.849787,4.670298,0.17409289,1.5343674,10.809189,1.4466432,6.2319517,1.3932593,10.04091,1.3144596,-5.2598667,-2.6638653,0.021396004,1.2971685,0.7238578,0.97984827,8.480077,0.36644948,5.9069505,1.6933509,23.778955,0.17729776,523.02203,0.23169364,1385.3678,0.13300154,-164.4992,-0.440042,1661.1141,0.1242569,904.3672,0.30050173,-161.79926,-0.4325486,2771.9463,0.055066567,832.7361,0.3864187,-162.35776,-0.4243708,-14.59372,-0.31030974,23.359612,0.28332466,0.033222765,1.030766,-0.027633628,-0.5221462,0.5117114,0.7187579,29.077087,0.364663,0.34467614,34.01425,16.871418,1.186838,-23.932262,-0.6706396,-11.56014,22.113697,-0.018506298,0.009385774,0.08574288,2.5000002,2.2222223,0.08857142,0.046114314,0.29749998,0.2370522,-24.520695,audio/Orig/p268_029_mic2.wav,p268,29,female,sheep,sheep,orig
37.21438,0.035621792,35.92101,37.099007,38.584038,2.6630287,113.59957,129.46696,15.744097,13.939603,0.438616,1.000566,0.038671307,0.30589414,0.77648664,0.7378153,7.672292,4.498261,11.959067,4.241163,0.19470309,1.0883873,13.502753,1.1467363,0.29828793,55.962524,8.559644,1.5740465,-8.812056,-2.4443033,0.025812235,1.1124486,1.2672174,0.7920283,7.678452,0.45782858,2.135352,4.7112885,17.832413,0.49692658,691.8433,0.25984156,1351.3185,0.12684979,-136.34421,-0.6384742,1758.1504,0.13427883,998.0637,0.4638653,-136.48563,-0.60636175,2816.0466,0.108371615,889.6206,0.37071827,-137.7683,-0.5882737,-11.395,-0.5836465,18.251604,0.5169219,0.038473975,0.619256,-0.023271032,-0.5712567,0.33860317,0.5527207,24.359129,0.44897124,-5.630927,-3.474585,9.24126,1.6266553,-23.745588,-0.93250275,-15.067656,24.844456,-0.024846585,0.009716389,0.12386803,3.4334764,2.631579,0.125,0.10750969,0.19999999,0.17088006,-27.398819,audio/Orig/p236_035_mic2.wav,p236,35,female,sheep,sheep,orig
34.73793,0.10460139,33.68917,35.149773,36.938694,3.2495232,166.04604,92.361084,9.137336,1.220441,0.49276245,0.6513685,0.11183493,0.48752594,0.76839435,0.6565594,8.46439,4.284788,6.8061113,3.9534168,0.22627866,0.9575746,16.87184,1.1941953,7.013514,1.5359322,13.967078,1.1862459,-4.4051723,-3.1367207,0.017083002,1.2887931,1.0277735,1.0705837,9.658261,0.3150593,15.6066065,0.8833071,30.072573,0.21896379,636.5721,0.30641717,1394.5157,0.1797161,-117.469246,-0.7558515,1718.9882,0.14216241,1045.7607,0.31620488,-119.344376,-0.6839918,2816.8628,0.08176114,899.3211,0.40037736,-121.810844,-0.6475191,-18.438644,-0.43102282,28.797352,0.2875017,0.033285335,0.8036251,-0.014773442,-0.9504255,0.30775994,0.7314384,33.041687,0.35701987,8.202223,1.3904065,16.921335,1.2334454,-13.410794,-0.9393663,-8.808809,18.65744,-0.024475988,0.011884927,0.15651537,4.4871798,3.2310178,0.136,0.07262231,0.1525,0.19705011,-24.169851,audio/Orig/p269_003_mic2.wav,p269,3,female,goat,sheep,orig
28.177864,0.063525476,26.668411,28.36798,29.635597,2.967186,241.22441,155.6346,19.016937,7.100467,0.63408077,0.91356397,0.047514196,0.46950364,1.0767152,1.029201,11.308139,6.536366,9.837496,6.244352,0.310321,1.0810636,22.820417,0.8031235,8.369917,1.3421968,13.54177,1.0227188,-17.44364,-1.4474524,0.012908586,0.950782,0.8907,0.87575275,6.999039,0.34837788,2.418676,2.6265955,28.492523,0.235094,541.4553,0.33971575,1361.4304,0.14951079,-95.51979,-0.9967651,1540.5363,0.1905704,1122.8282,0.29423943,-101.74428,-0.8690764,2709.3062,0.07860953,819.319,0.39749244,-106.61528,-0.7846217,-16.846592,-0.42449668,27.173138,0.22870721,0.026625492,0.8345679,-0.030075852,-0.64487386,0.49780738,0.6940421,36.534542,0.23492701,8.09578,1.6560954,15.069509,1.0937194,-31.767914,-0.7582787,-14.915095,25.436897,-0.02423732,0.008582965,0.09748336,3.3994334,2.0114942,0.26,0.1421267,0.18875,0.24033503,-19.924204,audio/Orig/p286_044_mic2.wav,p286,44,male,sheep,sheep,orig
37.94634,0.03429829,36.773636,37.958054,39.385937,2.6123009,82.28053,106.49463,16.48609,6.8840528,0.405321,0.91733706,0.05009854,0.29988313,0.71954995,0.6694514,8.815018,4.505592,10.242218,5.3501654,0.17591122,1.0008965,17.709593,1.0030106,3.5106778,4.228838,9.198007,1.6292267,-5.129105,-4.086336,0.015413091,0.90390617,1.2389941,0.9083496,10.087902,0.25544325,6.5156355,1.3372822,24.864676,0.38470763,576.8646,0.28324583,1428.8423,0.15192804,-132.54407,-0.6745983,1589.2266,0.11495854,1038.5563,0.31695518,-119.59574,-0.73931926,2788.5134,0.100685686,975.2431,0.69609004,-124.12702,-0.6730988,-12.813196,-0.51600516,24.710682,0.31138104,0.026500927,0.89321756,-0.016865984,-0.93379134,0.29027104,0.64675474,31.694304,0.28826004,-6.1155763,-2.4861438,5.2651925,2.9279902,-23.191446,-0.66093814,-17.908123,28.120998,-0.044056915,0.012458541,0.0893787,4.587156,2.173913,0.19285715,0.080660544,0.21499999,0.24253866,-27.365932,audio/Orig/p236_056_mic2.wav,p236,56,female,sheep,sheep,orig
28.212652,0.17901681,26.419134,27.379898,29.690155,3.271021,416.75256,0.0,-4.491539,6.175073,0.36866513,1.1479102,0.042427942,0.17990997,0.6576653,0.61523736,8.163269,4.4459763,9.038201,6.654908,0.16018732,1.3549805,18.607529,0.83743215,10.953778,0.9145145,20.487934,0.67409205,-9.481525,-1.9545467,0.017551355,0.85730714,0.8397214,0.8064587,6.947475,0.35444543,5.496043,1.0544293,28.661674,0.29614413,502.28214,0.376421,1386.2329,0.1647578,-112.72108,-0.8419365,1483.1389,0.17601275,1223.2395,0.34943843,-119.70236,-0.7244167,2595.441,0.09131703,926.534,0.39993164,-121.64322,-0.6858868,-18.971245,-0.34186018,26.467144,0.23450704,0.011510737,2.303807,-0.023124972,-0.7559691,0.31412455,0.75794995,33.01782,0.29534402,13.911912,0.88462543,28.272682,0.5291791,-22.06179,-0.87379974,-17.299496,28.741173,-0.032939006,0.015765093,0.032047745,2.173913,1.2618297,0.3575,0.2328492,0.32999998,0.32174522,-24.189842,audio/Orig/p286_041_mic2.wav,p286,41,male,sheep,sheep,orig
25.213266,0.07198299,23.844786,25.130367,26.60084,2.756054,64.9546,65.02078,17.070477,11.16827,0.31491655,1.2224263,0.03585777,0.07610273,0.5686019,0.5327441,6.1081166,3.9489849,8.74729,6.2331066,0.12093442,1.507171,15.174703,1.2896181,0.6854835,15.761402,14.971391,1.0527838,2.560659,3.9314213,0.016602326,1.1643978,1.37983,0.76085013,5.3281145,0.38023427,2.245009,2.0676165,22.54256,0.43156528,570.47345,0.4394095,1235.005,0.17088112,-128.84654,-0.70893013,1626.961,0.170053,989.30725,0.45324287,-132.32457,-0.648708,2622.4119,0.11446897,993.7293,0.372972,-133.63043,-0.6298117,-13.880009,-0.5499349,23.149115,0.39111683,0.015269268,1.8103647,-0.012893961,-1.231388,0.26278654,0.76412636,35.976967,0.31048748,-0.8660001,-17.718966,22.529188,0.9551253,4.787251,2.9849489,-8.8692255,19.72554,-0.012938072,0.020681197,0.036973406,2.0100503,1.5202702,0.23888889,0.20914876,0.35799998,0.6162272,-27.142937,audio/Orig/p243_027_mic2.wav,p243,27,male,wolf,sheep,orig
33.50648,0.0889656,32.369083,33.651314,35.517803,3.1487198,261.39435,156.09798,140.27309,232.14331,0.3861849,0.8062005,0.075733215,0.34059066,0.6401311,0.56439793,8.448055,3.4848692,6.900679,4.1906447,0.16918878,0.98831135,19.618475,0.9056956,2.2794216,5.0962267,16.676601,0.8458338,-0.6866302,-14.490254,0.02354819,1.4677408,1.4163027,0.93975484,9.058474,0.34381545,12.101426,0.84333146,28.1794,0.2807201,581.5665,0.31694773,1387.4496,0.1369545,-128.56714,-0.6819412,1632.3274,0.1364528,1091.862,0.31267962,-129.17375,-0.6366036,2754.657,0.098907925,907.4509,0.34973007,-131.862,-0.59925985,-16.923847,-0.4560069,27.271742,0.29330102,0.024768407,0.91653186,-0.010482626,-1.1375333,0.28442442,0.58061904,35.784397,0.3109067,2.632346,5.501177,17.833889,0.99447656,-5.2680907,-1.8665291,-11.21682,20.835905,-0.024381192,0.008556886,0.0953069,4.5698924,2.7247958,0.14,0.06841052,0.18727271,0.24639548,-26.257483,audio/Orig/p269_281_mic2.wav,p269,281,female,goat,sheep,orig
25.302137,0.058860626,24.09513,25.724754,26.505547,2.4104156,83.85613,126.06091,31.920437,19.163698,0.35369205,1.3972936,0.036432482,0.054487854,0.69411916,0.65768665,9.551223,5.637753,9.308753,6.7699404,0.14552683,1.4143556,10.001982,1.6187698,3.1771002,2.4535887,17.009916,0.6600989,0.46747905,25.482058,0.020355213,0.759546,1.2113197,0.9284243,4.622315,0.50159055,4.1128254,0.7545486,18.041191,0.20700224,505.61664,0.37004316,1228.0565,0.21623422,-159.88481,-0.47556475,1540.6171,0.128308,834.27374,0.27743214,-162.37674,-0.43995842,2606.3198,0.08393246,813.5554,0.2014319,-162.74815,-0.43458533,-12.149346,-0.43568873,18.301811,0.3099374,0.013993064,1.5454907,-0.026391843,-0.5684569,0.4118129,0.52189326,31.687632,0.22391081,-2.297941,-3.933509,25.165506,0.5920504,-7.9019456,-2.0689335,-12.91033,23.773346,-0.030892394,0.017891912,0.07852849,2.5,1.772152,0.108571425,0.08166631,0.38,0.5093133,-26.139652,audio/Orig/p259_367_mic2.wav,p259,367,male,sheep,sheep,orig
30.431112,0.101691276,28.646297,29.32872,32.794205,4.1479073,159.0028,153.82298,29.363214,18.822462,0.2826141,0.7763543,0.051812362,0.25145373,0.46621716,0.4144048,6.5014086,3.1216846,5.128635,2.3163345,0.15222694,0.96952814,22.035805,0.8788937,9.756227,1.2101426,14.241664,0.9003853,5.9084454,2.0545547,0.02503521,0.96441483,1.4190671,0.6820283,8.056938,0.28420952,4.0464106,2.7664728,33.337337,0.3716397,586.82947,0.36772487,1407.9398,0.13735667,-136.97397,-0.6036989,1633.7242,0.1647163,1143.7736,0.20498802,-138.97523,-0.54893,2752.7114,0.10248499,1081.7162,0.29153246,-142.48297,-0.5037872,-22.298656,-0.3527946,36.32381,0.27542332,0.003781312,7.107627,-0.014391627,-1.1338754,0.22939368,0.61610126,39.729027,0.33146644,16.4109,0.6501032,13.484616,1.1106639,6.033311,2.507177,-13.424711,23.93542,-0.027147703,0.011487576,0.1085442,6.0869565,3.0769234,0.11,0.083323814,0.18133333,0.24104956,-28.679949,audio/Orig/p273_057_mic2.wav,p273,57,male,sheep,sheep,orig
23.839941,0.298539,21.036419,22.500244,24.643158,3.606739,3748.7615,0.0,-5.759253,9.874672,0.44382492,1.1315515,0.052378282,0.22248082,0.80362093,0.75124264,8.949228,6.0295587,8.65072,2.3261979,0.23717578,1.2031008,20.62562,0.91364574,2.6443386,4.5234175,10.589747,1.389646,3.1014433,3.5832562,0.019223915,0.76107514,1.3315924,0.6554614,4.230759,0.5698759,5.6215353,0.98851794,25.774954,0.29313225,526.71735,0.3879304,1290.6423,0.11206335,-145.74786,-0.5786752,1554.331,0.17919134,977.34125,0.22543284,-146.24481,-0.5521608,2571.2122,0.11694375,960.2695,0.20116362,-148.97644,-0.5152216,-16.116453,-0.40972292,26.66962,0.26180214,0.003000765,8.448959,-0.017129645,-1.002795,0.51418173,0.5400749,41.705986,0.17060548,-1.0657127,-11.590725,14.526437,1.39728,-0.37625757,-40.554626,-13.664958,24.446262,-0.027810914,0.011786203,0.12450923,3.0201342,2.0477817,0.13499999,0.0813941,0.28428572,0.2684802,-22.921003,audio/Orig/p274_042_mic2.wav,p274,42,male,goat,sheep,orig
34.70018,0.06385284,33.105392,33.990322,35.907078,2.8016853,73.21787,62.219936,14.404514,5.979528,0.47393647,0.81716955,0.054447852,0.41676235,0.7649571,0.71050924,8.312077,5.5345025,9.402835,7.042741,0.22536029,1.0062504,19.190094,1.0094128,8.498583,1.0914744,12.134038,1.2176061,-2.9606426,-5.558843,0.013402752,0.8837635,0.81316286,1.0623697,10.057595,0.21818957,8.268878,0.91438305,29.288267,0.26686487,591.03046,0.28251857,1346.4166,0.13297667,-125.67663,-0.71436334,1635.41,0.1397073,941.5196,0.21165687,-126.47969,-0.66265833,2802.8875,0.06323771,783.9116,0.3023951,-130.6125,-0.6035082,-17.78047,-0.3404516,29.939878,0.23029459,0.009569251,2.2549758,-0.01965683,-0.7122546,0.33990565,0.70396173,35.94472,0.2850365,5.831932,1.9080117,9.893803,1.6801261,-11.4117985,-1.5904957,-18.008404,28.182173,-0.036080662,0.007691618,0.14769757,3.8759692,2.356021,0.1688889,0.13819827,0.211,0.25606441,-23.90626,audio/Orig/p228_048_mic2.wav,p228,48,female,lamb,sheep,orig
24.71882,0.075295314,23.2349,24.901651,25.561375,2.3264751,132.81691,165.53232,23.16063,10.70487,0.3348018,0.9458386,0.041461572,0.2839959,0.5254356,0.48397404,6.2890177,3.8281624,6.5870533,4.871167,0.12220461,1.3564177,18.021973,1.2356424,0.37814844,31.409313,15.049555,0.88383627,5.2302504,2.0262582,0.019974252,1.4094176,1.0796378,0.7928485,5.3582587,0.36569723,1.6626133,2.7515223,27.070253,0.32973787,528.1206,0.40486255,1320.5297,0.13674326,-113.0988,-0.83966047,1560.1184,0.14725073,979.5316,0.32537162,-118.06926,-0.7473372,2661.7307,0.115289636,928.9658,0.2643011,-121.499954,-0.6952091,-14.775893,-0.4952863,24.549759,0.31553522,0.021199862,1.0753256,-0.010523102,-1.1931801,0.22153978,0.88099897,39.623203,0.2876136,-0.06264191,-226.49947,17.193134,0.99727744,7.354646,1.7409675,-6.77083,16.676905,-0.01697459,0.021731779,0.04208233,3.0828516,1.9455253,0.22299999,0.18094474,0.24545453,0.32449576,-28.106382,audio/Orig/p243_026_mic2.wav,p243,26,male,wolf,sheep,orig
20.64276,0.13008362,18.127426,19.519526,23.858479,5.7310524,79.41752,88.85229,19.994986,7.4287376,0.4310375,1.2912368,0.044162508,0.12815821,0.7816678,0.7375053,9.352462,6.247334,10.517183,9.053544,0.22606261,1.4149153,15.476973,1.0337989,8.212647,1.1667749,14.316691,1.0199009,6.2528296,1.5681189,0.01586383,0.81281835,1.114282,0.90658754,3.8704948,0.47574902,2.452694,0.87956953,23.15129,0.35872355,433.00827,0.29281297,1258.6533,0.14065854,-149.03214,-0.57042634,1450.1324,0.12850694,892.1711,0.29121798,-152.99374,-0.5143428,2481.52,0.090809606,845.6094,0.34457812,-154.7078,-0.48952076,-14.795451,-0.29136917,24.599113,0.3005201,6.406153e-05,291.098,-0.016484795,-0.91937953,0.49456966,0.5458318,34.95325,0.27044952,6.694205,1.6693765,15.351526,1.5661571,5.2204857,2.800297,-20.859116,32.17058,-0.0424084,0.012339169,0.1348242,2.2222223,1.1267606,0.2225,0.18184814,0.514,0.48836866,-21.936432,audio/Orig/p256_268_mic2.wav,p256,268,male,sheep,sheep,orig
33.679016,0.065973595,31.47851,33.5978,35.66459,4.186079,68.92968,45.441067,7.749453,7.099136,0.514713,0.9773897,0.047849193,0.4378079,0.88850534,0.84065616,9.916172,6.249206,8.311213,5.3603616,0.27031645,1.1942961,15.553113,1.0983355,7.650262,1.5719175,10.481083,1.2969176,3.7107205,2.7881234,0.016889675,1.0610287,1.067443,1.10965,8.714341,0.37732247,7.9593425,1.1138703,27.4931,0.37551495,629.0909,0.36613658,1334.4371,0.13113853,-142.1139,-0.5801647,1742.7957,0.18587294,1001.7716,0.3415276,-139.56187,-0.5658704,2778.867,0.1176406,924.1179,0.41924602,-140.94215,-0.54555345,-15.113058,-0.3543161,25.175837,0.30747026,0.02694482,1.0394881,-0.023666246,-0.4733214,0.45202002,0.88134867,31.696281,0.3250867,8.277003,1.5742582,3.394831,4.7926846,-0.38755706,-30.750765,-13.992063,23.751802,-0.027856294,0.008936914,0.1801574,2.9023747,2.9411764,0.10909091,0.10166384,0.1925,0.22200319,-22.393599,audio/Orig/p239_045_mic2.wav,p239,45,female,sheep,sheep,orig
28.106428,0.06869163,26.074736,28.095531,30.247833,4.1730976,133.60748,170.1862,19.673906,10.389057,0.276965,0.96906,0.03814206,0.22525667,0.4685512,0.43040913,5.97683,3.5640662,6.542025,4.771888,0.12380553,1.1822677,10.776865,1.7023637,7.192574,1.7960415,16.542345,0.7741865,4.4343557,1.8738508,0.01872281,0.66601986,1.0567257,0.6378509,7.8601985,0.26135534,4.7550097,0.8485832,26.349134,0.24172224,503.6731,0.39904174,1334.8163,0.14084813,-163.02983,-0.4440513,1586.1638,0.1405504,1033.5667,0.23949997,-164.38191,-0.40720403,2559.661,0.10678496,882.73145,0.22641651,-164.4348,-0.40670553,-20.998472,-0.36518043,28.318855,0.366148,0.000478528,59.144367,-0.007432607,-1.047882,0.21431598,0.62139356,30.965393,0.29164422,14.62597,1.0388788,30.473604,0.33390254,8.9932,0.8265619,-12.538406,23.311817,-0.02878543,0.015409057,0.10152404,4.1237116,1.3986014,0.145,0.093407705,0.438,0.36657333,-30.178673,audio/Orig/p279_346_mic2.wav,p279,346,male,wolf,sheep,orig
37.06605,0.05975582,34.88818,37.031017,38.344166,3.455986,85.04664,43.448715,21.816135,7.6865993,0.40172127,0.94808525,0.044028267,0.336405,0.6385813,0.594553,9.504556,7.4739532,7.650482,4.8858814,0.18416649,1.2654688,10.983269,1.6198765,4.1954374,2.9043565,7.109265,1.524426,-0.23989008,-46.4365,0.017835865,0.8057405,1.5588598,0.88979524,8.845359,0.27794167,7.3251104,1.3241485,22.046824,0.38701046,602.2487,0.2020533,1352.3887,0.15374984,-144.81047,-0.56996804,1639.0546,0.114604145,992.6273,0.31796777,-142.0772,-0.5599216,2668.9963,0.08439346,848.1739,0.2792734,-144.00891,-0.5341231,-12.030964,-0.48943797,21.786594,0.39205107,0.022592233,1.4776412,-0.016925804,-0.9529524,0.35894954,0.7701873,27.391434,0.5175826,-4.050584,-2.7716382,5.031552,2.3872156,-9.441877,-1.3140182,-14.235305,24.980762,-0.031985622,0.011025115,0.10394426,4.285714,2.909091,0.1025,0.07189402,0.19555555,0.23721117,-26.808567,audio/Orig/p240_049_mic2.wav,p240,49,female,goat,sheep,orig
22.602983,0.08637177,20.967873,22.260366,24.320044,3.352171,16.387196,4.0630474,14.79592,9.780662,0.42753315,0.85638803,0.046690907,0.3409851,0.743324,0.6966331,7.6530886,3.8942752,6.3465185,3.7557597,0.1879695,0.84946185,24.283495,0.80591667,6.620148,1.5592256,13.714316,0.9159158,4.1181355,3.1403458,0.015350168,0.89247155,0.9264081,0.9760441,5.072528,0.35199672,3.3894928,0.9040723,29.710932,0.27819228,532.1799,0.34611884,1361.0161,0.16801532,-124.0174,-0.743671,1573.8787,0.16342853,1123.4235,0.35511613,-130.08325,-0.6502642,2617.249,0.1341739,1059.884,0.2787818,-133.03426,-0.6096674,-18.283089,-0.39196873,26.460072,0.24321046,0.002008064,9.700914,-0.022094088,-0.94249314,0.29294896,0.48251286,42.85655,0.17405881,5.752734,2.0092993,13.984952,1.0915089,3.4392216,4.633473,-15.485502,25.475657,-0.029169317,0.0104049,0.122170165,3.883495,1.7647059,0.21555555,0.11557692,0.297,0.23306865,-24.882637,audio/Orig/p274_009_mic2.wav,p274,9,male,goat,sheep,orig
23.16163,0.12302829,20.805145,21.757149,26.24802,5.442875,46.805805,19.385057,29.802368,1.5819502,0.28771946,1.1631477,0.0492639,0.10286073,0.49663252,0.44736862,6.309775,2.8774645,7.282425,4.859302,0.14550568,1.4725468,11.895662,1.4014513,9.2096615,0.87208724,14.552407,1.0312734,4.4883766,2.6982267,0.023455217,0.6945604,1.4327215,0.93948257,3.9642696,0.65616244,6.42002,0.58171594,26.689104,0.24341229,456.85797,0.32876065,1253.7434,0.1181118,-157.26888,-0.49840054,1532.4626,0.115556404,858.5149,0.24979484,-160.54277,-0.45168707,2533.16,0.070271276,1106.7985,0.3284209,-161.6279,-0.4369966,-15.464352,-0.3300432,24.29625,0.30016717,0.002723002,5.8882093,-0.015534091,-0.9910599,0.37757888,0.7698532,35.198227,0.28551915,3.5837255,2.574603,28.76492,0.5906801,3.0466661,5.1388483,-17.162342,28.247673,-0.042925186,0.013154375,0.080789596,2.8011205,1.4204545,0.148,0.0778203,0.445,0.4923667,-26.810875,audio/Orig/p274_345_mic2.wav,p274,345,male,goat,sheep,orig
